Devices
1000
,,Old Plate - 1 - Force,,,Old Plate - 1 - Moment,,,Old Plate - 1 - CoP,,,NewPlate -2 - Force,,,NewPlate -2 - Moment,,,NewPlate -2 - CoP,,,Imported Analog EMG #1 - Voltage,,,,,,,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Lead 1,Lead 2,Lead 3,Lead 4,Lead 5,Lead 6,Lead 7,Lead 8,Pulse
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V,V,V,V
978,3,101.346,85.3435,-405.843,8371.47,-13339.3,3507.52,199.132,233.373,0,31.4359,-61.7808,-141.656,5708.17,-1218.85,1559.45,-425.604,213.704,0,0.000416401,0.00029442,0.000456485,0.000218314,0.00112482,0.00180177,0.00137218,0.00168898,-0.00318439
978,4,105.174,82.0563,-419.11,8380.93,-14042.1,3656.76,198.495,234.003,0,31.1297,-61.7682,-143.173,5745.06,-1212.8,1528.43,-425.471,213.873,0,0.000549065,0.000123191,0.000853959,0.000461788,0.00103669,0.0015049,0.00139712,0.00186142,-0.00334846
979,0,109.601,78.7924,-432.56,8442.84,-14769,3830.79,197.857,234.482,0,30.7387,-61.8366,-144.758,5757.39,-1219.1,1512.71,-425.422,214.228,0,0.000618708,1.55369e-05,0.00119311,0.000818393,0.00101892,0.00110006,0.00125619,0.00185835,-0.00354999
979,1,114.513,75.308,-446.073,8527.36,-15509.4,3988.23,197.231,234.883,0,30.3292,-61.9637,-146.196,5743.23,-1231.64,1498.64,-425.425,214.716,0,0.000569276,5.42571e-06,0.00131002,0.000919076,0.00108561,0.000719663,0.000960592,0.00170344,-0.00359985
979,2,119.214,71.5232,-459.594,8591.24,-16287.7,4109.39,196.561,235.307,0,29.97,-62.0789,-147.583,5723.15,-1240.47,1472.15,-425.405,215.221,0,0.000388992,2.92992e-05,0.00117571,0.00072627,0.00107425,0.00041522,0.000537455,0.00147292,-0.00343684
979,3,123.17,67.5869,-473.165,8614.32,-17101.9,4218.15,195.856,235.794,0,29.66,-62.1346,-149.133,5728.43,-1244.14,1433.54,-425.342,215.589,0,0.000213701,3.85797e-05,0.000854479,0.000518295,0.000853035,0.000219406,8.8776e-05,0.00122676,-0.00320264
979,4,126.526,63.7287,-486.678,8605.94,-17904.5,4349.48,195.211,236.317,0,29.3298,-62.144,-150.858,5778.01,-1257.27,1394.57,-425.334,215.699,0,0.00015747,4.36844e-05,0.000485408,0.00045292,0.000492856,0.000133653,-0.000243614,0.000959029,-0.00307169
980,0,129.782,60.0782,-499.847,8583.66,-18666.4,4509.03,194.656,236.827,0,28.9061,-62.1471,-152.613,5857.6,-1293.91,1364.03,-425.478,215.618,0,0.0001076,5.21359e-05,0.00027479,0.000382079,0.0001506,0.000105727,-0.000406296,0.000627654,-0.00306859
980,1,133.165,56.6066,-512.584,8551.08,-19423.8,4673.08,194.106,237.318,0,28.3831,-62.1654,-154.368,5928.42,-1343.01,1339.51,-425.7,215.596,0,-0.000123043,4.01645e-05,0.000350284,0.000124838,-0.000160006,9.91321e-05,-0.000466712,0.00024933,-0.00309554
980,2,136.484,53.248,-525.178,8502.37,-20234.1,4817.59,193.472,237.811,0,27.848,-62.2097,-156.28,5965.53,-1373.84,1312.96,-425.791,215.828,0,-0.000488603,1.27257e-05,0.000592739,-0.000240399,-0.000535145,0.000139646,-0.000510429,-5.88764e-05,-0.00308027
980,3,139.508,50.0716,-537.956,8440.65,-21103.5,4935.99,192.771,238.31,0,27.4111,-62.3019,-158.5,5982.9,-1369.66,1281.09,-425.641,216.253,0,-0.000747675,3.28143e-05,0.000719209,-0.000436968,-0.000926943,0.000234681,-0.000557778,-0.000172911,-0.00304333
980,4,142.237,47.2849,-550.925,8371.62,-21992.8,5033.98,192.08,238.804,0,27.0766,-62.4504,-160.979,6012.96,-1345.07,1247.76,-425.356,216.648,0,-0.000767245,0.000150471,0.00056442,-0.000276679,-0.00110572,0.000311155,-0.000552198,-8.20966e-05,-0.00305533
981,0,144.753,45.0567,-563.888,8281.18,-22880.6,5120.3,191.423,239.314,0,26.7077,-62.6059,-163.472,6064.69,-1326.61,1217.55,-425.115,216.901,0,-0.000616878,0.00033105,0.000225396,0.000171852,-0.000932898,0.000292951,-0.000366656,0.000130806,-0.00317316
981,1,147.031,43.3656,-576.692,8144.95,-23779.3,5204.61,190.766,239.876,0,26.1823,-62.6992,-165.724,6111.02,-1327.14,1190.83,-425.008,217.125,0,-0.000418947,0.000484661,-5.34571e-05,0.000666076,-0.000504175,0.000190567,0.000110081,0.000404022,-0.00339002
981,2,149.03,41.9995,-589.173,7964.33,-24684.8,5292.79,190.103,240.482,0,25.544,-62.7587,-167.707,6120.82,-1343.79,1166.09,-425.013,217.503,0,-0.000265895,0.000560403,-7.9188e-05,0.000985,4.85e-05,8.85942e-05,0.000784679,0.000713727,-0.00360466
981,3,150.772,40.6899,-600.974,7770.58,-25560.9,5376.83,189.468,241.07,0,24.9015,-62.93,-169.685,6099.35,-1368.22,1145.47,-425.063,218.055,0,-0.000221453,0.000598434,0.000164931,0.00105063,0.000706637,9.5967e-05,0.00132161,0.000998089,-0.00367514
981,4,152.154,39.3488,-611.744,7591.21,-26405.9,5439.4,188.835,241.591,0,24.2547,-63.2836,-171.926,6087.83,-1390.55,1134.73,-425.088,218.59,0,-0.00026987,0.000681886,0.000523625,0.000916154,0.00139567,0.000292578,0.00143683,0.00117751,-0.00356413
982,0,152.891,38.2181,-621.573,7430.71,-27290.7,5478.68,188.094,242.045,0,23.5954,-63.6588,-174.375,6116.27,-1403.74,1132.69,-425.05,218.925,0,-0.000320392,0.000830254,0.000820103,0.000684944,0.00184496,0.000626108,0.00120966,0.00126265,-0.00340092
982,1,152.956,37.616,-631.077,7273.7,-28275.8,5515.78,187.194,242.474,0,23.1038,-63.8371,-176.711,6166.77,-1413.81,1120.98,-425.001,219.103,0,-0.000324685,0.000947073,0.00102374,0.000453002,0.00181608,0.000853391,0.000985692,0.00133675,-0.00333458
982,2,152.888,37.4539,-640.888,7079.72,-29311.9,5561.4,186.264,242.953,0,22.9829,-63.8185,-178.746,6200.25,-1435.22,1077.51,-425.029,219.313,0,-0.000293024,0.000892523,0.00121138,0.00030632,0.00141217,0.000713661,0.000975299,0.00141879,-0.00336808
982,3,153.244,37.2282,-651.046,6793.04,-30282.4,5590.9,185.487,243.566,0,23.0878,-63.7539,-180.625,6209.95,-1465.65,1008.61,-425.114,219.62,0,-0.000180882,0.000617059,0.0013589,0.000314131,0.0010078,0.000249832,0.00104577,0.00144527,-0.00341233
982,4,153.778,36.6113,-660.929,6400.88,-31149.7,5578.77,184.87,244.315,0,22.9595,-63.6867,-182.562,6221.09,-1480.94,953.449,-425.112,219.923,0,6.67187e-05,0.000225504,0.00128774,0.000461826,0.000862168,-0.000137117,0.000924556,0.00137717,-0.00343941
983,0,153.637,35.7965,-669.726,5976.3,-32000.2,5545.35,184.219,245.077,0,22.3522,-63.578,-184.503,6241.4,-1473.53,940.138,-424.987,220.172,0,0.000316094,-8.69815e-05,0.000890489,0.000597872,0.000878309,-0.000108334,0.000526026,0.00120701,-0.00347124
983,1,152.491,35.1264,-677.025,5623.98,-32923.5,5537.01,183.37,245.693,0,21.6187,-63.4866,-186.176,6246.82,-1482.09,950,-424.961,220.447,0,0.000297625,-0.000176905,0.000325935,0.000528703,0.000758967,0.000179896,2.20824e-05,0.000889183,-0.003468
983,2,151.078,34.6802,-683.135,5381.09,-33894.1,5566.06,182.385,246.123,0,21.3644,-63.4835,-187.508,6225.83,-1552,945.113,-425.277,220.797,0,-3.77287e-05,-6.12331e-05,-0.000120142,0.000218527,0.000351738,0.000264819,-0.000370087,0.000416133,-0.00335504
983,3,150.351,34.4026,-688.942,5190.87,-34808,5603.12,181.476,246.465,0,21.658,-63.481,-188.912,6207.49,-1666.96,921.224,-425.824,221.141,0,-0.000386062,0.000108315,-0.000342288,-0.000142068,-0.000197138,7.72555e-06,-0.000583469,-4.89098e-05,-0.00314891
983,4,150.288,34.3267,-695.287,4964.56,-35608.3,5626,180.786,246.86,0,21.8622,-63.3478,-190.92,6226.05,-1751.04,910.626,-426.172,221.389,0,-0.000434564,0.000190645,-0.000470542,-0.000316873,-0.000605194,-0.000221797,-0.000667254,-0.00027543,-0.00296132
984,0,149.953,34.404,-702.269,4660.48,-36344.5,5642.67,180.247,247.364,0,21.4736,-63.0981,-193.441,6275.49,-1750.22,935.435,-426.048,221.559,0,-0.0001978,0.000163723,-0.000602254,-0.000258191,-0.00069248,-9.80539e-05,-0.000645076,-0.000214278,-0.00287714
984,1,148.772,34.2865,-709.15,4324.03,-37119.3,5665.87,179.657,247.903,0,20.8002,-62.8512,-195.674,6316.95,-1689.8,977.175,-425.636,221.717,0,9.06589e-05,8.0732e-05,-0.000606059,-0.000113287,-0.000437521,0.00018115,-0.000490052,-1.24994e-05,-0.00289018
984,2,147.355,33.5306,-715.033,4047.95,-37982.1,5698.26,178.881,248.339,0,20.4478,-62.714,-197.057,6320.13,-1639.57,997.508,-425.32,221.927,0,0.000262931,-2.8843e-05,-0.000290552,1.28805e-06,9.8438e-05,0.000193871,-0.00021794,0.000214849,-0.00295728
984,3,146.662,32.0731,-719.607,3860.35,-38857,5747.8,178.002,248.636,0,20.4625,-62.7234,-198.053,6284.38,-1641.63,980.315,-425.289,222.269,0,0.000271627,-0.000148908,0.000303976,0.000158865,0.00078831,-6.94674e-05,7.93552e-05,0.000480131,-0.00306119
984,4,146.592,30.4614,-723.217,3671.12,-39586.9,5829.08,177.263,248.924,0,20.4174,-62.792,-199.612,6231,-1684.34,947.004,-425.438,222.784,0,0.000123689,-0.000192739,0.000904625,0.000490796,0.00141615,-0.000134608,0.000331566,0.000770888,-0.00319132
985,0,146.029,29.4714,-726.377,3387.14,-40094.1,5938.14,176.803,249.337,0,20.1165,-62.7751,-201.983,6190.87,-1730,930.393,-425.565,223.35,0,-8.23849e-05,-2.70178e-05,0.00127398,0.000943174,0.00176906,0.000375866,0.0005773,0.00095811,-0.00328966
985,1,144.442,29.2947,-729.32,3058.56,-40491.1,6042.1,176.481,249.806,0,19.8041,-62.6829,-204.469,6190.92,-1754.04,939.942,-425.578,223.722,0,-0.000172764,0.000372742,0.0013643,0.00128567,0.00180338,0.00127282,0.000886171,0.000946225,-0.00328106
985,2,142.753,29.1898,-731.885,2827.55,-40978.2,6102.46,176.01,250.137,0,19.7373,-62.6764,-206.329,6233.18,-1764.64,959.496,-425.553,223.79,0,-9.81296e-05,0.000836811,0.00121868,0.00138211,0.00166023,0.00199433,0.00119613,0.000830479,-0.00318997
985,3,142.05,28.2758,-733.739,2735.41,-41623.4,6109.94,175.272,250.272,0,19.8148,-62.7782,-207.568,6285.74,-1789.15,972.99,-425.62,223.717,0,-2.95214e-05,0.00112728,0.000878067,0.00134161,0.00147401,0.00216485,0.00131052,0.000813326,-0.00316875
985,4,141.917,26.6411,-734.849,2667.64,-42292.3,6101.73,174.448,250.37,0,19.7338,-62.8017,-208.725,6307.35,-1834.75,979.675,-425.79,223.782,0,-0.000137166,0.00114534,0.000455159,0.00134444,0.0012175,0.00185994,0.00110907,0.00098892,-0.00333757
986,0,140.925,25.2322,-735.719,2509.2,-42807.9,6135.23,173.815,250.589,0,19.4516,-62.6569,-210.15,6286.34,-1868.94,986.77,-425.893,224.086,0,-0.000350103,0.000982705,0.000171314,0.00139933,0.000800482,0.00138243,0.000713085,0.00125574,-0.00362359
986,1,138.706,24.5982,-736.883,2282.16,-43135.5,6221.83,173.462,250.903,0,19.3005,-62.5206,-211.729,6248.98,-1857.99,999.579,-425.775,224.486,0,-0.000444045,0.000775712,0.000180913,0.00134571,0.000278375,0.00093622,0.000374222,0.00141034,-0.0038266
986,2,136.579,24.257,-738.164,2094.03,-43387.6,6297.73,173.222,251.163,0,19.5413,-62.5967,-213.212,6228.93,-1820.17,1019.36,-425.537,224.785,0,-0.000322231,0.000553015,0.000381056,0.001061,-0.00014777,0.000571597,0.0002095,0.00129295,-0.00383007
986,3,135.717,23.5161,-738.811,1994.57,-43681.8,6297.43,172.876,251.3,0,19.9881,-62.8571,-214.562,6237.1,-1811.4,1044.4,-425.442,224.931,0,-0.000115516,0.000251527,0.00049558,0.000605448,-0.000355265,0.000323028,0.000104537,0.000892198,-0.00368739
986,4,135.473,22.4639,-738.384,1926.72,-44025.4,6245.49,172.376,251.391,0,20.2669,-63.1143,-215.877,6261.77,-1853.3,1072.91,-425.585,224.994,0,-3.87548e-06,-0.00013751,0.000367564,0.00015829,-0.000422853,0.000222526,-0.000102372,0.000371661,-0.00350846
987,0,134.34,21.7523,-737.094,1809.53,-44331.2,6223.52,171.857,251.545,0,20.3309,-63.2548,-217.147,6285.76,-1906.72,1104.56,-425.781,225.053,0,3.05852e-06,-0.000481685,0.000105244,-0.000150536,-0.000486093,0.0001496,-0.000392501,-3.03842e-05,-0.00333054
987,1,132.19,21.6184,-735.197,1638.55,-44521.9,6249.36,171.442,251.771,0,20.5025,-63.3153,-218.246,6297.88,-1928.61,1136.99,-425.837,225.143,0,5.95993e-05,-0.00060026,-8.43411e-05,-0.000303143,-0.00056225,-0.000152288,-0.000581379,-0.000186964,-0.00313524
987,2,130.536,21.5568,-732.574,1490.41,-44608.5,6251.6,171.107,251.966,0,21.0124,-63.381,-219.136,6297.02,-1924.22,1164.59,-425.781,225.264,0,0.000244565,-0.000440917,-0.000126285,-0.000295718,-0.00058698,-0.000735906,-0.000531113,-0.000163206,-0.00295044
987,3,130.415,21.0353,-729.136,1436.98,-44664.8,6179.92,170.743,252.029,0,21.6877,-63.4869,-219.915,6290.24,-1925.71,1185.7,-425.757,225.397,0,0.00038802,-0.000130339,-7.44325e-05,-6.39088e-05,-0.000541918,-0.00120732,-0.000259786,-7.90736e-05,-0.00286834
987,4,130.904,20.2346,-725.176,1469.94,-44729.8,6086.21,170.319,251.973,0,22.208,-63.611,-220.649,6284.52,-1945.09,1207.16,-425.815,225.518,0,0.0002437,0.000158529,4.42268e-05,0.000407489,-0.000443317,-0.00104403,0.000149512,7.25356e-05,-0.0029463
988,0,130.387,19.7874,-720.944,1510.41,-44746.2,6061.33,169.934,251.905,0,22.5291,-63.7319,-221.301,6282.91,-1966.83,1235.05,-425.888,225.609,0,-0.000159305,0.000352688,0.00024841,0.000928221,-0.000244011,-0.000180258,0.000621412,0.000401185,-0.0031292
988,1,128.745,19.8721,-716.2,1481.46,-44613.3,6119.56,169.708,251.932,0,22.8656,-63.8913,-221.927,6291.43,-1970.65,1262.41,-425.88,225.651,0,-0.000464827,0.00048321,0.000484463,0.00117982,0.000148951,0.000888957,0.00103302,0.000919778,-0.00329641
988,2,127.334,19.9701,-710.627,1371.46,-44310.9,6184.18,169.645,252.07,0,23.3446,-64.1632,-222.787,6318.25,-1949.31,1275.67,-425.75,225.64,0,-0.000356937,0.0005916,0.000628082,0.00102888,0.000742147,0.00160524,0.00121997,0.00145155,-0.00336848
988,3,126.905,19.6755,-704.491,1239.33,-43947,6186.18,169.619,252.241,0,23.9018,-64.5209,-224.043,6357.34,-1916.19,1276.81,-425.553,225.624,0,0.000109949,0.000666578,0.00063293,0.000709599,0.00138236,0.0017934,0.00113914,0.00178168,-0.00335229
988,4,126.578,19.3309,-698.43,1159.26,-43649.5,6140.37,169.503,252.34,0,24.4641,-64.8114,-225.381,6387.34,-1900.27,1288.14,-425.431,225.66,0,0.000603222,0.000660037,0.000567669,0.000588298,0.00182676,0.00161802,0.000957181,0.00185924,-0.00330263
989,0,125.378,19.4699,-692.597,1151.92,-43425,6101.53,169.301,252.337,0,25.0364,-64.9504,-226.196,6400.46,-1921.35,1325.22,-425.494,225.704,0,0.000837776,0.000550657,0.000469633,0.000754974,0.00190182,0.00130967,0.00088379,0.00179008,-0.00327152
989,1,123.927,19.9235,-686.404,1175.34,-43166.9,6076.93,169.112,252.288,0,25.6443,-65.0655,-226.292,6415.93,-1965.12,1374.48,-425.684,225.648,0,0.000750068,0.000389111,0.000275108,0.000965505,0.00163967,0.00102264,0.000939854,0.00165245,-0.00329405
989,2,123.639,20.038,-679.287,1188.37,-42798.5,6028.73,168.995,252.251,0,26.3085,-65.3356,-226.231,6447.31,-1991.57,1410.49,-425.803,225.501,0,0.000454571,0.000266828,-3.47031e-05,0.000992587,0.00126692,0.000814745,0.000948797,0.00141082,-0.0033823
989,3,124.535,19.6888,-671.482,1198.78,-42355.9,5949.67,168.922,252.215,0,27.0102,-65.7552,-226.774,6474.97,-1972.16,1429.35,-425.697,225.447,0,0.000130268,0.000237829,-0.000318469,0.000867684,0.00101532,0.000640354,0.000739917,0.0010425,-0.00349983
989,4,124.965,19.4899,-663.789,1227.37,-41916.6,5882.57,168.852,252.151,0,27.6426,-66.1576,-227.965,6474.7,-1916.51,1451.18,-425.407,225.598,0,-8.87539e-05,0.000292085,-0.000419155,0.000715138,0.000919476,0.000402716,0.000317244,0.000655697,-0.0035659
990,0,123.809,19.8822,-656.646,1253.01,-41498.8,5857.53,168.802,252.092,0,28.1208,-66.4083,-228.999,6456.77,-1864.06,1490.3,-425.14,225.804,0,-0.000183857,0.000392524,-0.000371619,0.00053252,0.000809943,7.39068e-05,-0.000153744,0.000392275,-0.0035276
990,1,122.073,20.5341,-649.683,1234.2,-41063.9,5850.64,168.794,252.1,0,28.5438,-66.5054,-229.147,6449.65,-1850.63,1535.61,-425.076,225.854,0,-0.00022627,0.000483095,-0.000349703,0.000276892,0.000506268,-0.000253668,-0.000478664,0.000258291,-0.00341137
990,2,121.578,20.9138,-642.323,1171.62,-40580.9,5822.1,168.822,252.176,0,29.0988,-66.5536,-228.671,6456.16,-1878.97,1564.89,-425.217,225.767,0,-0.000281141,0.000463225,-0.00043081,3.73596e-05,2.24244e-05,-0.000443651,-0.000559982,0.000137479,-0.00326757
990,3,122.536,21.0619,-634.68,1112.13,-40052.9,5769.82,168.893,252.248,0,29.8156,-66.6902,-228.532,6453.67,-1920.61,1571.35,-425.404,225.76,0,-0.00034318,0.000249355,-0.000521992,-5.12308e-05,-0.000397356,-0.000403447,-0.000443711,-4.22593e-05,-0.00310732
990,4,123.286,21.438,-627.543,1099.16,-39512.7,5720.82,169.036,252.248,0,30.561,-66.9701,-229.244,6432.32,-1947.89,1569.67,-425.497,225.941,0,-0.00035092,-8.36667e-05,-0.00050313,-1.08531e-05,-0.000458161,-0.000106188,-0.000262084,-0.000208346,-0.00295716
991,0,122.489,22.2162,-621.289,1146.02,-39020.8,5675.76,169.194,252.155,0,31.244,-67.2973,-230.304,6408.89,-1958.87,1577.79,-425.506,226.172,0,-0.000255857,-0.000302334,-0.000337146,1.85916e-05,-6.75491e-05,0.000379302,-0.000102028,-0.000191959,-0.00291843
991,1,120.767,23.0886,-615.069,1233.66,-38626.9,5594.81,169.199,251.994,0,31.8813,-67.531,-230.864,6402.48,-1965.85,1597.27,-425.515,226.267,0,-9.06682e-05,-0.00024418,-5.37473e-05,2.15211e-05,0.000586835,0.000847012,8.37316e-05,0.000133427,-0.00306081
991,2,119.688,23.7348,-607.569,1300.54,-38292.9,5459.85,168.974,251.859,0,32.4797,-67.6634,-230.728,6416.18,-1969.32,1613.11,-425.535,226.192,0,4.76281e-05,2.12137e-06,0.000266838,0.00017228,0.00120823,0.00106995,0.000407995,0.000707405,-0.0032788
991,3,119.65,24.2396,-598.611,1271.42,-37890.7,5322.87,168.702,251.876,0,33.0027,-67.8176,-230.443,6445.35,-1956.49,1612.09,-425.49,226.031,0,0.000108337,0.000236901,0.000500895,0.000581102,0.00158776,0.00106695,0.000874814,0.00127329,-0.00337104
991,4,119.536,24.9592,-589.563,1150.11,-37327.5,5250.02,168.686,252.049,0,33.4821,-68.0697,-230.522,6485.88,-1922.6,1598.83,-425.34,225.864,0,0.000142898,0.000413436,0.000577548,0.00105775,0.00164069,0.00114054,0.00130111,0.00158815,-0.00327727
992,0,118.439,26.0418,-581.867,1052.92,-36647,5228.51,169.018,252.19,0,34.0507,-68.3667,-230.859,6526.78,-1881.48,1590.63,-425.15,225.728,0,0.000213064,0.000626608,0.000572321,0.00126781,0.00138781,0.0014918,0.00145094,0.00164535,-0.00314684
992,1,116.899,27.1843,-575.449,1084.91,-35969.9,5174.15,169.493,252.115,0,34.8002,-68.6404,-231.026,6548.24,-1852.02,1597.68,-425.017,225.656,0,0.000313252,0.000859647,0.000610646,0.001127,0.000996731,0.00190699,0.00125827,0.00161496,-0.00314559
992,2,115.972,27.9675,-568.916,1203.78,-35361.4,5034.78,169.844,251.884,0,35.6547,-68.9111,-230.945,6539.94,-1839.99,1612.76,-424.967,225.682,0,0.000448385,0.000917984,0.000674122,0.0008938,0.000737949,0.00204103,0.000899512,0.00159123,-0.00326896
992,3,115.586,28.4095,-561.157,1274.04,-34801.1,4849.76,169.983,251.73,0,36.4382,-69.2262,-230.967,6518.48,-1835.94,1621.28,-424.949,225.778,0,0.000681697,0.000683775,0.000610341,0.000814172,0.000745508,0.00190703,0.00063025,0.00151668,-0.00339425
992,4,114.609,28.978,-552.393,1241.39,-34251.2,4695.43,169.995,251.753,0,37.0517,-69.571,-231.321,6516.49,-1827.76,1616.98,-424.901,225.829,0,0.000970678,0.000304151,0.000368554,0.00082486,0.000841025,0.00178454,0.00055558,0.00134296,-0.00346147
993,0,112.532,29.9618,-543.659,1180.11,-33698.9,4598.08,170.015,251.829,0,37.5523,-69.9086,-231.763,6550.68,-1811.39,1605.76,-424.816,225.736,0,0.00105521,2.34294e-05,0.000111438,0.000719522,0.000730291,0.001693,0.000566268,0.00111639,-0.00351439
993,1,110.317,31.0887,-535.607,1170.66,-33138.7,4519.16,170.129,251.814,0,38.0637,-70.2654,-231.911,6603.05,-1789.02,1597.62,-424.714,225.528,0,0.000725878,-8.68356e-05,4.90406e-06,0.000481277,0.000377577,0.00132476,0.000476517,0.000874461,-0.00356668
993,2,109.147,31.9855,-528.002,1204.48,-32560.1,4412.42,170.333,251.719,0,38.6424,-70.706,-231.699,6638.15,-1762.94,1597.32,-424.609,225.35,0,0.000177594,-0.000135354,-2.15521e-05,0.000295847,3.2525e-05,0.000573258,0.000202314,0.000601755,-0.00353269
993,3,108.78,32.7516,-520.192,1225.5,-31958.2,4273.26,170.565,251.644,0,39.2539,-71.246,-231.358,6639.3,-1737.59,1600.14,-424.51,225.303,0,-0.000148605,-0.000223937,-0.000176176,0.000285226,-0.000144322,-0.000191859,-0.000172697,0.000333666,-0.00335438
993,4,107.849,33.6901,-511.841,1208.93,-31337.8,4131.36,170.774,251.638,0,39.8529,-71.8326,-231.094,6623.81,-1723.65,1595.46,-424.459,225.337,0,-0.000117764,-0.000352365,-0.000482679,0.000348979,-0.000279868,-0.000525136,-0.000470877,0.000168961,-0.00312816
994,0,105.741,34.6547,-503.17,1179.93,-30709.9,4012.3,170.967,251.655,0,40.4349,-72.3949,-230.932,6620.19,-1728.85,1577.3,-424.486,225.333,0,-4.07199e-05,-0.000452434,-0.000684069,0.000279638,-0.000491282,-0.000382639,-0.000555865,0.00013914,-0.00302187
994,1,103.465,35.2117,-494.65,1190.18,-30097.3,3917.65,171.154,251.594,0,41.0101,-72.8891,-230.833,6635.64,-1744.3,1552.26,-424.557,225.253,0,-0.000165045,-0.000428379,-0.000526948,6.47291e-06,-0.000575305,-7.52705e-05,-0.000409998,0.000196606,-0.00309782
994,2,102.279,35.4668,-486.564,1275.35,-29523.9,3838.25,171.322,251.379,0,41.5774,-73.3238,-230.818,6652.3,-1751.36,1534.17,-424.588,225.18,0,-0.000302261,-0.000219108,-7.31422e-05,-0.000278983,-0.00021398,0.000137652,-0.000102284,0.000342253,-0.00328179
994,3,101.962,36.1386,-478.791,1398.43,-28976.1,3771.73,171.481,251.079,0,42.1323,-73.7602,-230.968,6652.9,-1744.02,1530.43,-424.551,225.196,0,-0.00015692,9.52314e-05,0.000354099,-0.000284954,0.000565088,0.000308371,0.000279569,0.000606588,-0.00346463
994,4,101.107,37.556,-470.907,1453.76,-28403.5,3712.88,171.683,250.913,0,42.6738,-74.2598,-231.316,6640.38,-1732.69,1535.6,-424.491,225.293,0,0.000202032,0.000303447,0.000523724,5.9115e-05,0.00132463,0.000671943,0.000658632,0.000908814,-0.00355635
995,0,99.0164,39.0487,-462.592,1385.16,-27784.5,3635.78,171.937,251.006,0,43.2033,-74.8267,-231.803,6630.13,-1724.08,1538.55,-424.438,225.398,0,0.000450976,0.000274851,0.00052632,0.000519119,0.0016467,0.00127994,0.000985829,0.00112263,-0.00348268
995,1,96.626,39.7237,-454.066,1284.89,-27164.2,3514.6,172.176,251.17,0,43.7205,-75.431,-232.316,6633.65,-1712.7,1532.95,-424.372,225.446,0,0.000443823,0.000132918,0.00062401,0.000841312,0.00151215,0.00181408,0.00125745,0.00128476,-0.00324666
995,2,95.2524,39.5848,-446.015,1301.77,-26587.4,3368.39,172.389,251.081,0,44.199,-76.0675,-232.74,6656.91,-1697.68,1519.78,-424.294,225.398,0,0.000289363,0.000132203,0.000917315,0.00100119,0.00120979,0.00188175,0.00146974,0.00153865,-0.00300361
995,3,94.9242,39.5062,-438.932,1451.96,-26024.6,3255.57,172.709,250.692,0,44.5863,-76.7375,-232.99,6704.06,-1692.11,1503.17,-424.263,225.226,0,9.25719e-05,0.000364931,0.0012171,0.0010932,0.00097871,0.00150387,0.00153689,0.00184799,-0.00295927
995,4,94.4958,40.1868,-432.61,1599.15,-25419.9,3207.19,173.241,250.304,0,44.8737,-77.3997,-233.061,6768.85,-1704.49,1486.83,-424.313,224.957,0,-0.000143424,0.000659058,0.00125526,0.00113155,0.000846249,0.00112667,0.00133054,0.00195886,-0.00313461
996,0,93.2392,41.4078,-426.4,1634.1,-24792,3185.85,173.857,250.168,0,45.142,-78.0174,-233.077,6828.6,-1721.47,1472.15,-424.386,224.702,0,-0.000379259,0.000784731,0.000979515,0.001097,0.000746887,0.0010469,0.00086131,0.00171217,-0.00331649
996,1,91.6769,42.353,-419.835,1596,-24222.5,3129.63,174.305,250.199,0,45.4685,-78.6429,-233.251,6862.05,-1721.91,1457.42,-424.382,224.581,0,-0.000492584,0.000707858,0.000587196,0.00104446,0.000637739,0.00101437,0.000358885,0.00125734,-0.00331454
996,2,90.6531,42.538,-412.872,1587.87,-23741.9,3028.36,174.496,250.154,0,45.8049,-79.3739,-233.718,6872.68,-1703.44,1441.47,-424.288,224.594,0,-0.000410215,0.000593499,0.000273664,0.00100317,0.000473761,0.00062217,7.5313e-05,0.000872335,-0.00319391
996,3,90.1301,42.3559,-405.729,1639.1,-23290.8,2939.98,174.595,249.96,0,46.0186,-80.2154,-234.41,6884.55,-1683.85,1428.55,-424.183,224.63,0,-0.000199239,0.000573488,3.39545e-05,0.000872158,0.000190655,-2.90674e-05,2.17691e-05,0.000644072,-0.00315802
996,4,89.4042,42.6448,-398.771,1697.2,-22803.1,2924.46,174.816,249.744,0,46.0577,-81.0631,-235.119,6918.25,-1677.52,1424.74,-424.135,224.576,0,-9.99585e-06,0.000568211,-0.000225903,0.000564955,-0.000213089,-0.00036666,-1.23213e-05,0.00041734,-0.00325646
997,0,88.243,43.6982,-392.416,1716.69,-22280.3,2968.76,175.223,249.625,0,46.0203,-81.8568,-235.738,6977.27,-1680.97,1429.36,-424.131,224.402,0,3.12042e-05,0.0003885,-0.000465915,0.000177943,-0.000609264,-7.25865e-05,-0.00017058,5.33691e-05,-0.00333183
